숙소_id,숙소_url,etc
3261736,https://www.airbnb.com/rooms/3261736,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3191602,https://www.airbnb.com/rooms/3191602,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 0개
3266960,https://www.airbnb.com/rooms/3266960,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3324888,https://www.airbnb.com/rooms/3324888,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
3337769,https://www.airbnb.com/rooms/3337769,침대 1개 · 공용 욕실
3353089,https://www.airbnb.com/rooms/3353089,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3285161,https://www.airbnb.com/rooms/3285161,최대 인원 1명 · 원룸 · 욕실 1개
3375886,https://www.airbnb.com/rooms/3375886,침대 1개 · 공용 욕실
3361412,https://www.airbnb.com/rooms/3361412,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3443335,https://www.airbnb.com/rooms/3443335,N/A
3381300,https://www.airbnb.com/rooms/3381300,침대 1개 · 공용 욕실
3520469,https://www.airbnb.com/rooms/3520469,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3387908,https://www.airbnb.com/rooms/3387908,N/A
3521177,https://www.airbnb.com/rooms/3521177,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3450616,https://www.airbnb.com/rooms/3450616,침대 2개 · 공용 욕실
3390689,https://www.airbnb.com/rooms/3390689,더블 침대 1개 · 공용 욕실
3524359,https://www.airbnb.com/rooms/3524359,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3525346,https://www.airbnb.com/rooms/3525346,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3392283,https://www.airbnb.com/rooms/3392283,침실 1개 · 공용 욕실
3525417,https://www.airbnb.com/rooms/3525417,N/A
3397373,https://www.airbnb.com/rooms/3397373,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
3462422,https://www.airbnb.com/rooms/3462422,더블 침대 1개 · 공용 욕실
3538876,https://www.airbnb.com/rooms/3538876,침대 1개 · 공용 욕실
3403033,https://www.airbnb.com/rooms/3403033,최대 인원 4명 · 원룸 · 침대 3개 · 욕실 1개
3403303,https://www.airbnb.com/rooms/3403303,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3403495,https://www.airbnb.com/rooms/3403495,침대 1개 · 공용 욕실
3467044,https://www.airbnb.com/rooms/3467044,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3541599,https://www.airbnb.com/rooms/3541599,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3413928,https://www.airbnb.com/rooms/3413928,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3473064,https://www.airbnb.com/rooms/3473064,소파 베드 1개 · 공용 욕실
3483434,https://www.airbnb.com/rooms/3483434,침대 1개 · 공용 욕실
3566738,https://www.airbnb.com/rooms/3566738,침대 1개 · 공용 욕실
3574256,https://www.airbnb.com/rooms/3574256,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3575972,https://www.airbnb.com/rooms/3575972,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3492603,https://www.airbnb.com/rooms/3492603,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3501265,https://www.airbnb.com/rooms/3501265,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3589382,https://www.airbnb.com/rooms/3589382,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3510238,https://www.airbnb.com/rooms/3510238,퀸사이즈 침대 1개 · 전용 욕실
3606655,https://www.airbnb.com/rooms/3606655,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
